algorithm,num_envs,layout,seed,kind,path,bytes,config_path,config_env,config_model,random_reset,check_held_out,heldout_random,config_layouts,total_timesteps,rollout_steps,xp_partner,status,update_steps,parameter_count,conv_shapes,params_sha256
IPPO,64,empty,98,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260818-102756/seed98_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-18/10-27-56/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",99259236fa9d7bd2c6f64ed935647aad2fa04e2bcf39b95e75466ef68f08ba99
IPPO,64,empty,98,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260818-102756/seed98_progress_100.pkl,7494613,outputs/2026-08-18/10-27-56/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",99259236fa9d7bd2c6f64ed935647aad2fa04e2bcf39b95e75466ef68f08ba99
IPPO,64,empty,98,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260818-102756/seed98_progress_33.pkl,7494613,outputs/2026-08-18/10-27-56/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",812d95df19c9b330a766bfd0e835cbea1db92776d09dd82c16bbd739f241fe0e
IPPO,64,empty,98,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260818-102756/seed98_progress_67.pkl,7494613,outputs/2026-08-18/10-27-56/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",82b906c96409abd8fbee1c898591b3739e44362734188ca27b596eb02c6c41e7
IPPO,64,empty,0,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260818-174434/seed0_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-18/17-44-34/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",112d20d4556e10dfac20087eb4c0181ae8a31cbf7cdcb24a0b048eb43ddd4c20
IPPO,64,empty,0,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260818-174434/seed0_progress_100.pkl,7494613,outputs/2026-08-18/17-44-34/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",112d20d4556e10dfac20087eb4c0181ae8a31cbf7cdcb24a0b048eb43ddd4c20
IPPO,64,empty,0,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260818-174434/seed0_progress_33.pkl,7494613,outputs/2026-08-18/17-44-34/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",03a12e744afbac3530995618019551b77d9e515bd3e0f0815612a6d7d047e426
IPPO,64,empty,0,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260818-174434/seed0_progress_67.pkl,7494613,outputs/2026-08-18/17-44-34/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",89d32e528124ca9b54f400844ab814db4cf296b328625d8c1864ae63cabcc348
IPPO,64,empty,1,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260819-010502/seed1_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-19/01-05-02/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",7731d3c83320b3ed1593b961e7765c965a3ca90bd51312709de31de7e77fd615
IPPO,64,empty,1,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260819-010502/seed1_progress_100.pkl,7494613,outputs/2026-08-19/01-05-02/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",7731d3c83320b3ed1593b961e7765c965a3ca90bd51312709de31de7e77fd615
IPPO,64,empty,1,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260819-010502/seed1_progress_33.pkl,7494613,outputs/2026-08-19/01-05-02/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",f35471fa7ec877dd2317213855fb9e23dae7ed4ebc42937f0bc9f4f5c308e881
IPPO,64,empty,1,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260819-010502/seed1_progress_67.pkl,7494613,outputs/2026-08-19/01-05-02/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",140049f0c2ff38a0f76a5adcea20cc2f326c0adc6802ddbaa0127fdb7d1a881a
IPPO,64,empty,2,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260819-083612/seed2_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-19/08-36-12/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",4123124c2d61159a0522963fd47bc7c4e14998d15a294cfe21115d1f6d5f1abd
IPPO,64,empty,2,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260819-083612/seed2_progress_100.pkl,7494613,outputs/2026-08-19/08-36-12/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",4123124c2d61159a0522963fd47bc7c4e14998d15a294cfe21115d1f6d5f1abd
IPPO,64,empty,2,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260819-083612/seed2_progress_33.pkl,7494613,outputs/2026-08-19/08-36-12/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",2a660284010082d96398cc4e2c78f74554927afaa027fd90f1873d45c20f2493
IPPO,64,empty,2,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260819-083612/seed2_progress_67.pkl,7494613,outputs/2026-08-19/08-36-12/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",b0cc54210f73f772fa8f7b3a6d57f3ef68d8b70b3a4ef9037b6e8718a1caa936
IPPO,64,empty,3,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260821-102134/seed3_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-21/10-21-34/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",a1bf70edbd4db7ad5190cedfefc14e963ef3ee0c9f79055d502a044eaefcb886
IPPO,64,empty,3,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260821-102134/seed3_progress_100.pkl,7494613,outputs/2026-08-21/10-21-34/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",a1bf70edbd4db7ad5190cedfefc14e963ef3ee0c9f79055d502a044eaefcb886
IPPO,64,empty,3,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260821-102134/seed3_progress_33.pkl,7494613,outputs/2026-08-21/10-21-34/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",31c28f29c823adcd77a61c782e67ec3d1858d337546f15bbe474b87084831b9c
IPPO,64,empty,3,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260821-102134/seed3_progress_67.pkl,7494613,outputs/2026-08-21/10-21-34/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",2869b46342ba21c51d4f47d63730e367e0937272baae0df860675d988aaaa096
IPPO,64,empty,4,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260821-173723/seed4_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-21/17-37-23/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",4667b3e28d00d8bf3a95023dc1bbaa7a3b9b8de034eca1065f76f91f56d9c3d0
IPPO,64,empty,4,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260821-173723/seed4_progress_100.pkl,7494613,outputs/2026-08-21/17-37-23/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",4667b3e28d00d8bf3a95023dc1bbaa7a3b9b8de034eca1065f76f91f56d9c3d0
IPPO,64,empty,4,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260821-173723/seed4_progress_33.pkl,7494613,outputs/2026-08-21/17-37-23/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",2dd17c77aff6492982bacb1d16e92c9015661c48a6368eb4b8d0362d6c4e6b20
IPPO,64,empty,4,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260821-173723/seed4_progress_67.pkl,7494613,outputs/2026-08-21/17-37-23/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",4dbd92adb177449e5099e7e8488d45b2ec7a94a02977c9ef8843fcb4c807b393
IPPO,64,empty,5,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260822-005209/seed5_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-22/00-52-09/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",f097635b2fe42462c6d92a8a754e78fd6cf2934ccf46418279123890288189c6
IPPO,64,empty,5,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260822-005209/seed5_progress_100.pkl,7494613,outputs/2026-08-22/00-52-09/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",f097635b2fe42462c6d92a8a754e78fd6cf2934ccf46418279123890288189c6
IPPO,64,empty,5,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260822-005209/seed5_progress_33.pkl,7494613,outputs/2026-08-22/00-52-09/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",972445a9fa7ef9181f0732f1ee7d1cba690a78b9bac0d7f5c7bec0fb16f45cd1
IPPO,64,empty,5,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty/ikFalse/reset_all/ippo_layout_eval/lr-20260822-005209/seed5_progress_67.pkl,7494613,outputs/2026-08-22/00-52-09/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",e2852714435252dfeab1c051bc4bd0c49dcf6b2fc86e61da8c34aaa96f54852d
IPPO,256,empty,98,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-033944/seed98_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-02/03-39-44/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",3b737222bf36474d8dd6cd8149b6ec72dffc5b946895a10b177e9441fffbac2f
IPPO,256,empty,98,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-033944/seed98_progress_100.pkl,7494613,outputs/2026-09-02/03-39-44/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",3b737222bf36474d8dd6cd8149b6ec72dffc5b946895a10b177e9441fffbac2f
IPPO,256,empty,98,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-033944/seed98_progress_33.pkl,7494613,outputs/2026-09-02/03-39-44/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,1302,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",0f33f701522e4fb10354583f2e4c76715d284c4ede114d8530ac50909afcb366
IPPO,256,empty,98,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-033944/seed98_progress_67.pkl,7494613,outputs/2026-09-02/03-39-44/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,2604,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",309ab1e747eaa4ecd231f620d0e005bca86cd368b3d266092db004d584756480
IPPO,256,empty,0,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-074426/seed0_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-02/07-44-26/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",55c836f127349b688ece616eb1e38f88b4af6f506dabb8613f0f01da272ab4ef
IPPO,256,empty,0,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-074426/seed0_progress_100.pkl,7494613,outputs/2026-09-02/07-44-26/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",55c836f127349b688ece616eb1e38f88b4af6f506dabb8613f0f01da272ab4ef
IPPO,256,empty,0,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-074426/seed0_progress_33.pkl,7494613,outputs/2026-09-02/07-44-26/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,1302,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",95e7b44c8cc31a134637411a668001a4c2772160efa0c582bb5c0949a663f5ba
IPPO,256,empty,0,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-074426/seed0_progress_67.pkl,7494613,outputs/2026-09-02/07-44-26/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,2604,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",97e0a9c7fc18488cc7003267cb98467ccf8331b38c6b5fdb194951b8d6741ac9
IPPO,256,empty,1,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-114919/seed1_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-02/11-49-19/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",3e65488d112b031de0638a05b92ebd4049a151aa80d434641605f85c9ed6d4e7
IPPO,256,empty,1,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-114919/seed1_progress_100.pkl,7494613,outputs/2026-09-02/11-49-19/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",3e65488d112b031de0638a05b92ebd4049a151aa80d434641605f85c9ed6d4e7
IPPO,256,empty,1,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-114919/seed1_progress_33.pkl,7494613,outputs/2026-09-02/11-49-19/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,1302,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",8aa0e593d5851e708458ccd3a68d4653d77c8dd71cdc45249b5ea9a7a43f2fb5
IPPO,256,empty,1,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-114919/seed1_progress_67.pkl,7494613,outputs/2026-09-02/11-49-19/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,2604,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",62ad246b270c23d873e3668632d662bb8a8deb3c760e959b08faa58fb2a06af6
IPPO,256,empty,2,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-155250/seed2_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-02/15-52-50/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",268af06b8ce29bf8b1fd1b600b5669d99e802effa4024483dd193c8a6dc289f2
IPPO,256,empty,2,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-155250/seed2_progress_100.pkl,7494613,outputs/2026-09-02/15-52-50/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",268af06b8ce29bf8b1fd1b600b5669d99e802effa4024483dd193c8a6dc289f2
IPPO,256,empty,2,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-155250/seed2_progress_33.pkl,7494613,outputs/2026-09-02/15-52-50/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,1302,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",6c0290d7b8c014e1357037f5c6707e76c2a1d78f60cba9a768d1ae09496d9513
IPPO,256,empty,2,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-155250/seed2_progress_67.pkl,7494613,outputs/2026-09-02/15-52-50/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,2604,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",cd60140e0ddc955b4e094f922e5424519ec87f01f494d82f360194ff8d6502ad
IPPO,256,empty,3,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-195226/seed3_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-02/19-52-26/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",36c5229b48cb86f3df5ee57d70b04c300d632943507561d76edb06ea7c031d5f
IPPO,256,empty,3,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-195226/seed3_progress_100.pkl,7494613,outputs/2026-09-02/19-52-26/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",36c5229b48cb86f3df5ee57d70b04c300d632943507561d76edb06ea7c031d5f
IPPO,256,empty,3,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-195226/seed3_progress_33.pkl,7494613,outputs/2026-09-02/19-52-26/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,1302,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",cf3bb46ee9b205c7e2cac24d89e6d5c851a0b76742e948be648eaf4f4dd805e9
